brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
cocolicious,0,0,0,0,0,0,1,0,0,0,1,1,False,False,COCOLICIOUS
coco life,0,0,0,0,0,0,1,0,0,0,1,1,False,False,COCO LIFE
coco corner,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COCO CORNER
coco circle,0,0,0,0,0,0,1,0,0,0,1,1,False,False,COCO CIRCLE
cocktails md,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cocktails Md
cobo tea beverages,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COBO TEA BEVERAGES
coach,0,1,0,0,0,0,0,0,0,0,1,1,False,False,COACH
co limited,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CO LIMITED
cna sjd beauty shop,0,0,0,0,0,0,0,0,1,0,1,1,False,False,CNA-SJD BEAUTY SHOP
cma cgm philippines inc,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CMA CGM PHILIPPINES INC
clydes breads,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Clyde's Breads
clydes bread and pastries,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CLYDE'S BREAD AND PASTRIES
club lux,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Club Lux
clt cafe,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CLT CAFE
cloudys chicken hub,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CLOUDYS CHICKEN HUB
cloud eats,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Cloud Eats
clothes by jah,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CLOTHES BY JAH
coffee for peace,0,1,0,0,0,0,0,0,0,0,1,1,False,False,COFFEE FOR PEACE
coffee lounge,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE COFFEE LOUNGE
daily beer,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Daily Beer
coffee shop,0,0,0,0,0,1,0,0,0,0,1,1,False,False,The Coffee Shop
concentrix hub,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CONCENTRIX HUB
comworks multibrand,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Comworks-Multibrand
comworks inc,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Comworks Inc.
comprehensive dermatology center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Comprehensive Dermatology Center
complex lifestyle,0,0,0,0,0,0,1,0,0,0,1,1,False,False,COMPLEX LIFESTYLE
communicare therapy center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COMMUNICARE THERAPY CENTER
common room,0,1,0,0,0,0,0,0,0,0,1,1,False,False,COMMON ROOM
comme des garcons,0,1,0,0,0,0,0,0,0,0,1,1,False,False,COMME DES GARCONS
commatics,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Commatics
comic oddysey,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Comic Oddysey
comic alley,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COMIC ALLEY
combo de luxe,0,0,0,0,0,0,1,0,0,0,1,1,False,False,COMBO DE LUXE
colourette,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COLOURETTE
colorado photo,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COLORADO PHOTO
color my hair,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COLOR MY HAIR
color me mine,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Color Me Mine
colonial creamery,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COLONIAL CREAMERY
collective base,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Collective Base
collage,0,1,0,0,0,0,0,0,0,0,1,1,False,False,COLLAGE
cole haan grandshop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COLE HAAN GRANDSHOP
coldee coffee,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Coldee Coffee
cold zone,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COLD ZONE
cold plate rolled ice cream,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COLD PLATE ROLLED ICE CREAM
cold layers,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Cold Layers
cold cups,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cold Cups
col financial philippines davao,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Col Financial Philippines Davao
coi,0,0,0,0,0,0,1,0,0,0,1,1,False,False,COI
coffeebreak nxt,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Coffeebreak NXT
coffee spot,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Coffee Spot
clinica esthetica,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Clinica Esthetica 0917-8557566
clinica comfy dental,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CLINICA COMFY DENTAL
clinic for dental concerns,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Clinic For Dental Concerns
clickstore,0,0,0,1,0,0,0,0,0,0,1,1,False,False,CLICKSTORE
city buffet,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CITY BUFFET
city best dental clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CITY BEST DENTAL CLINIC
citrus pulp detox,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CITRUS PULP DETOX
citrus blend,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Citrus Blend
citrus and shakes,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CITRUS AND SHAKES
citrus & chips,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Citrus & Chips
citiwings unli diner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CITIWINGS UNLI DINER
citi bites pizza & pasta,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Citi Bites Pizza & Pasta
cisco systems management b v,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CISCO SYSTEMS MANAGEMENT B V
cindys,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cindy's
ciao mango,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CIAO MANGO
churrostar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHURROSTAR
chunky boss,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHUNKY BOSS
chronomile watch store,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHRONOMILE WATCH STORE
chroma men,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHROMA MEN
christs commission fellowship (ccf),0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHRIST'S COMMISSION FELLOWSHIP (CCF)
christine llhuilier,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Christine Llhuilier
christine lhuillier perfumerie,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHRISTINE LHUILLIER PERFUMERIE
christine lhuillere parfumerie,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Christine Lhuillere Parfumerie
christianna,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHRISTIANNA
christian dior,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHRISTIAN DIOR
chrishas kitchen,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHRISHA'S KITCHEN
chowtime,0,0,0,0,0,0,0,0,0,1,1,1,False,False,CHOWTIME
chow dynasty,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chow Dynasty
chotto matcha,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Chotto Matcha
choo choo train,0,0,0,0,0,0,1,0,0,0,1,1,False,False,THE CHOO CHOO TRAIN
choi garden,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Choi Garden
chocolate chamber,0,0,0,0,0,0,1,0,0,0,1,1,False,False,The Chocolate Chamber
chocfull of nuts,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chocfull of Nuts
city cycle,0,0,0,0,1,0,0,0,0,0,1,1,False,False,City Cycle
city government of bacoor regional trial court,0,0,1,0,0,0,0,0,0,0,1,1,False,False,"City Government Of Bacoor Regional Trial Court (branch 114, 115, 116, 117, 118 And 119)"
city government of taguig satellite office,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CITY GOVERNMENT OF TAGUIG SATELLITE OFFICE
cku digital supplies,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CKU Digital Supplies
click & prints,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Click & Prints
clearcom merchandising,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CLEARCOM MERCHANDISING
clear view 3d ultrasound,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Clear View 3D Ultrasound
cleaning crew,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Cleaning Crew
clean & bright professional carwash,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Clean & Bright Professional Carwash
cle de peau beaute,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CLE DE PEAU BEAUTE
claw cafe,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Claw Cafe
classique home interior,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Classique Home Interior
classic hifi,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CLASSIC HIFI
clarkie,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Clarkie
clarisse,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CLARISSE
clara scents,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CLARA SCENTS
claire & carlos,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Claire & Carlos
ckk mobile,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CKK Mobile
city light,0,0,0,1,0,0,0,0,0,0,1,1,False,False,City Light
cjj,1,0,0,0,0,0,0,0,0,0,1,1,False,False,CJJ
cj home,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CJ Home
cj five,1,0,0,0,0,0,0,0,0,0,1,1,False,False,CJ FIVE
civina healthline,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Civina Healthline
civet coffee roasters,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE CIVET COFFEE ROASTERS
citydent dental specialty,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CITYDENT DENTAL SPECIALTY
citycomputer,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CITYCOMPUTER
citybites laundry,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Citybites Laundry
city treasurers office,0,0,0,1,0,0,0,0,0,0,1,1,False,False,CITY TREASURER'S OFFICE
city time,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CITY TIME
city smiles dental services,0,0,0,0,0,0,1,0,0,0,1,1,False,False,City Smiles Dental Services
city smiles,0,0,0,0,0,0,1,0,0,0,1,1,False,False,City Smiles
city md,0,0,0,0,0,0,1,0,0,0,1,1,False,False,City MD
concept gaming hub,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CONCEPT GAMING HUB
concon,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Concon
confluence health and wellness products,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Confluence Health And Wellness Products
crucible,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE CRUCIBLE
cuttin loose,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cuttin' Loose
cuts 4 tots,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cuts 4 Tots
cut salon,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Cut Salon
cut n polish,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CUT N POLISH
cut encarnacion,0,0,0,0,0,0,0,0,1,0,1,1,False,False,CUT ENCARNACION
cut 4 tots,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cut 4 Tots
customistation,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Customistation
custom mate,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CUSTOM MATE
custodio medical clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CUSTODIO MEDICAL CLINIC
curves beauty and wellness spa,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CURVES BEAUTY AND WELLNESS SPA
curry angel,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CURRY ANGEL
curried away,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Curried Away
cuppa,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CUPPA
cupotato,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CUP'OTATO
cupcakes by sonja,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CUPCAKES BY SONJA
cul de sac,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CUL-DE-SAC
cuesina,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CUESINA
cubyx collective,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CUBYX Collective
cube bazaar,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE CUBE BAZAAR
cualoping securities corporation,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CUALOPING SECURITIES CORPORATION
cuadro specialists,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CUADRO SPECIALISTS
ctines gadget shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CTINES GADGET SHOP 9616040564
ct mobile solution,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CT MOBILE SOLUTION
csl cut & shave lounge,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CSL CUT & SHAVE LOUNGE
cs by lfisher,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CS BY LFISHER
crystalderm,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CRYSTALDERM
crystal cdr world,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Crystal Cdr World
crushh landing korean dog,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CRUSHH LANDING KOREAN DOG
crunchy corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CRUNCHY CORNER
cvc casing,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CVC CASING
cvc repair,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CVC REPAIR
cxf design center,0,0,0,0,0,1,0,0,0,0,1,1,False,False,CXF Design Center
d nail haus,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D' Nail Haus
dae joa gem,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DAE JOA GEM
dadskamayansaisaki,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DADSKAMAYANSAISAKI
daddys toasted siopao,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DADDYS TOASTED SIOPAO
d&j hair salon,0,0,0,0,0,1,0,0,0,0,1,1,False,False,D&J Hair Salon
d&j barber shop,0,0,0,0,0,1,0,0,0,0,1,1,False,False,D&J Barber Shop
d&d guitar,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D&D GUITAR
d&d backyard hydroponic farm,0,0,0,0,0,0,0,1,0,0,1,1,False,False,D&D BACKYARD HYDROPONIC FARM
d&d backyard hydrophonics farm,0,0,0,0,0,0,0,1,0,0,1,1,False,False,D&D BACKYARD HYDROPHONICS FARM
d westside,0,0,0,0,0,0,0,1,0,0,1,1,False,False,D WESTSIDE
d vj jewellers,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D' VJ Jewellers
d vendo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D' Vendo
d soul express,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D-Soul Express
d rebonding center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D' Rebonding Center
d kapitan sisig,0,0,0,0,0,0,0,1,0,0,1,1,False,False,D KAPITAN SISIG
cy7 cellphone & accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CY7 Cellphone & Accessories
d i y hardware & japan home centre,0,0,0,0,1,0,0,0,0,0,1,1,False,False,D.I.Y. Hardware & Japan Home Centre
d froyo mart,0,0,0,0,1,0,0,0,0,0,1,1,False,False,D' Froyo Mart
d cream,0,0,0,0,0,0,0,1,0,0,1,1,False,False,D' CREAM
d changing style,0,0,0,0,0,0,0,0,0,1,1,1,False,False,D' Changing Style
d cell city,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D' Cell City
d amazing patricias pizza,0,0,0,0,0,0,1,0,0,0,1,1,False,False,D' AMAZING PATRICIA'S PIZZA
czarina exchange,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Czarina Exchange
cyrille pasalubong,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cyrille Pasalubong
cyma greek taverna,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CYMA GREEK TAVERNA
cycles & cradles,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Cycles & Cradles
cycle shack,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cycle Shack
cybertech multibrand,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cybertech Multibrand
cyber excalades,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cyber Excalades
crunch boneless chicken,0,0,0,0,1,0,0,0,0,0,1,1,False,False,The Crunch Boneless Chicken
crown royale,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CROWN ROYALE
congo grille,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CONGO GRILLE
crown dental,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Crown Dental
cotton depot,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cotton Depot
cotton candy,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cotton Candy(timezone)
costal & co,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Costal & Co
cosmic kidz,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COSMIC KIDZ
cos,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COS
cornerstone animal clinic,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Cornerstone Animal Clinic
corner market,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CORNER MARKET
corndog28,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Corndog28
corn dog,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CORN DOG
coreen razons halo halo,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COREEN RAZONS HALO-HALO
core pacific exchange,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Core Pacific Exchange
cordon dragon management and development corp,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CORDON DRAGON MANAGEMENT AND DEVELOPMENT CORP.
corc,0,0,0,0,0,1,0,0,0,0,1,1,False,False,CORC
coras food house,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Cora's Food House
corals candy bar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CORALS CANDY BAR
copytown,0,0,0,0,0,0,1,0,0,0,1,1,False,False,COPYTOWN
coopertech,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COOPERTECH
coola,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COOLA
cool vision,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cool Vision
cookpub,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COOKPUB
cook coffee,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COOK COFFEE
cook & coffee,0,1,0,0,0,0,0,0,0,0,1,1,False,False,COOK & COFFEE
contis takeout nook,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Conti's Takeout Nook
contis island kiosk,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CONTI'S ISLAND KIOSK
contis (take out nook),0,0,0,0,0,0,1,0,0,0,1,1,False,False,CONTI'S (TAKE OUT NOOK)
continkuous,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CONTINKUOUS
consuelos,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CONSUELO'S
conquer outdoor equipment,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Conquer Outdoor Equipment
connect pilates,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Connect Pilates
cotton kendi,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COTTON KENDI
cougar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COUGAR
country basket pastries more,0,0,0,0,0,0,0,1,0,0,1,1,False,False,COUNTRY BASKET PASTRIES MORE
creamee d lite,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CREAMEE D-LITE
crosta,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Crosta
crossway kidney care,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Crossway Kidney Care
cropp,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CROPP
crispy popiah,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CRISPY POPIAH
crisostomo restaurant,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Crisostomo Restaurant
crismalee,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Crismalee
criseldas,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Criseldas
criscom telecom,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Criscom Telecom
crepe glazik,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Crepe Glazik
crepe espresso and kuroda,0,0,0,0,1,0,0,0,0,0,1,1,False,False,"Crepe, Espresso and Kuroda"
creativity lounge,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CREATIVITY LOUNGE
creative play corner school,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Creative Play Corner School
creations lourd ramos salon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CREATIONS LOURD RAMOS SALON
cream n bake,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CREAM N' BAKE 0932-775-3987
countryside steakhouse & cafe,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Countryside Steakhouse & Cafe
crazy maki,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Crazy Maki
crazy lemons,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CRAZY LEMONS
craze mango,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CRAZE MANGO
crawling dinosaurs,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Crawling Dinosaurs
crawling animals,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Crawling Animals
crave halal,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CRAVE HALAL
crave,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CRAVE
craft lounge,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CRAFT LOUNGE
craft central cafe,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE CRAFT CENTRAL CAFÉ
crackles,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CRACKLES
cppc fix,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CPPC FIX
cpm drug testing & medical center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CPM DRUG TESTING & MEDICAL CENTER
cowrie grill,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Cowrie Grill
chlosam laundry services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHLOSAM LAUNDRY SERVICES
chizmoza,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chizmoza
chiropractor inc,0,0,0,0,1,0,0,0,0,0,1,1,False,False,"The Chiropractor, Inc."
casa euro,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASA EURO
cdo skin experts dermatology & laser clinic,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE CDO SKIN EXPERTS DERMATOLOGY & LASER CLINIC
cdms hair gallery & spa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CDM'S HAIR GALLERY & SPA
cd options,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CD OPTIONS
ccg philpan,1,0,0,0,0,0,0,0,0,0,1,1,False,False,CCG / PHILPAN
ccf,0,0,0,0,1,0,0,0,0,0,1,1,False,False,CCF
cbc tellercard,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CBC TELLERCARD
cbc teller card,0,0,0,0,0,0,0,0,0,1,1,1,False,False,CBC Teller Card
cayettas pasalubong,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Cayetta's Pasalubong
cavitechon lechon house,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CAVITECHON LECHON HOUSE
catholic trade,1,0,0,0,0,0,0,0,0,0,1,1,False,False,CATHOLIC TRADE
caterpillar room,0,0,0,0,1,0,0,0,0,0,1,1,False,False,The Caterpillar Room
casy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Casy
castle candy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CASTLE CANDY
castel scrub,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Castel Scrub
cassalu,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cassalu
cassaleyah beauty hub,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cassaleyah Beauty Hub
cassa calle,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Cassa Calle
casipit dental group,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Casipit Dental Group
casipit dental center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASIPIT DENTAL CENTER
casio asprey,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Casio/Asprey
caseology,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASEOLOGY
case to case,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Case to Case
case 4 u,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CASE 4 U
casaje optical,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Casaje Optical
casa velyn,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASA VELYN
casa sofrea,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Casa Sofrea
casa romantica,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CASA ROMANTICA
casa reyes,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Casa Reyes
casa norte,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASA NORTE
cdo skin health experts dermatology laser clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CDO SKIN HEALTH EXPERTS DERMATOLOGY LASER CLINIC
cebu fiesta island of the south restaurant,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CEBU FIESTA ISLAND OF THE SOUTH RESTAURANT
cebu orthopaedic institute l,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cebu Orthopaedic Institute L4 0943-072-4856
celebrity jam cake and pastry shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELEBRITY JAM CAKE AND PASTRY SHOP
cell station,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL STATION
cell sight,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cell Sight
cell kid,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL-KID
cell interface,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL INTERFACE
cell decor,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELL DECOR
cell corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cell Corner
cell axis,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELL AXIS
cell active cellphone repair,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL ACTIVE CELLPHONE REPAIR
cell active,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cell Active
celines gems jewels,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELINES GEMS JEWELS
celine (cln),0,0,1,0,0,0,0,0,0,0,1,1,False,False,Celine (cln)
celine,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELINE
celestial,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Celestial
celebrations,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Celebrations
cebu pacific air,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cebu Pacific Air
cedric time enterprises,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CEDRIC TIME ENTERPRISES
